pdb,Chain,formula,term,estimate,std.error,statistic,p.value
1F2D,A,rate~RSA+dist_active,dist_active,0.0322484750958135,0.00497188110893183,6.48617181088263,3.12807731801661e-10
1F2D,A,rate~RSA_mono,(Intercept),0.305189788664847,0.038890865087491,7.84733864824747,5.61407808020319e-14
1F2D,A,rate~RSA_mono,RSA_mono,2.14875651397926,0.124082944237175,17.3170980684668,1.41055004791007e-48
1F2D,A,rate~wcnSC_mono,(Intercept),2.8187127484981,0.106140656688841,26.5563907029646,8.00206537713537e-85
1F2D,A,rate~wcnSC_mono,wcnSC_mono,-1.85593500014648,0.0926386580891057,-20.034130873974,1.84517119496809e-59
1F2D,A,rate~wcnSC_mono+RSA_mono,(Intercept),2.17033299272785,0.234496827279407,9.25527657626627,2.51375880457357e-18
1F2D,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-1.39901530846629,0.173844496640732,-8.04750990396607,1.44959194579384e-14
1F2D,A,rate~wcnSC_mono+RSA_mono,RSA_mono,0.668605253944935,0.21630557754303,3.09102179213076,0.00216043920476996
1F2D,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),1.52231289655124,0.406889892881352,3.7413386844562,0.000215088513884424
1F2D,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,-1.05065409983084,0.249115815439733,-4.21753270853661,3.1777048212607e-05
1F2D,A,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,0.788504683360002,0.224068562071359,3.51903308554677,0.000492588447445928
1F2D,A,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,0.0144967130758388,0.00745385446662987,1.94486129837107,0.0526232134599449
1F2D,A,rate~wcnSC_mono+dist_active,(Intercept),2.55168576230083,0.287555234102155,8.87372393087561,4.19613463620339e-17
1F2D,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-1.72214580096257,0.162822947782796,-10.5768002877573,8.93298468702357e-23
1F2D,A,rate~wcnSC_mono+dist_active,dist_active,0.0072797943554279,0.00728585159474949,0.999168629879044,0.318427774837605
1F2D,A,rate~RSA_mono+dist_active,(Intercept),-0.164661245205239,0.0764412097503815,-2.15408999599744,0.0319395667606474
1F2D,A,rate~RSA_mono+dist_active,RSA_mono,1.5123660292743,0.147580232945945,10.2477547235492,1.22373045427817e-21
1F2D,A,rate~RSA_mono+dist_active,dist_active,0.037100396844663,0.00530745264754998,6.9902454733702,1.47120833732155e-11
1F2V,A,rate~RSA,(Intercept),0.27777423432226,0.0686121400979782,4.04847063399564,7.2834069975127e-05
1F2V,A,rate~RSA,RSA,2.43100445151373,0.221478190149801,10.9762701684959,2.18060676940793e-22
1F2V,A,rate~wcnSC,(Intercept),3.14399489095384,0.210879613574716,14.9089560515527,1.25611037120499e-34
1F2V,A,rate~wcnSC,wcnSC,-1.93434764067935,0.168702310824699,-11.4660411657867,6.96855587369341e-24
1F2V,A,rate~wcnSC+RSA,(Intercept),1.98665431592217,0.40443557808726,4.91216506054652,1.8327198914067e-06
1F2V,A,rate~wcnSC+RSA,wcnSC,-1.19017925421254,0.277910903724482,-4.28259286793754,2.83211770794633e-05
1F2V,A,rate~wcnSC+RSA,RSA,1.19325100748967,0.358877942898943,3.32494941831988,0.0010468293116002
1F2V,A,rate~dist_active,(Intercept),0.0798838072871046,0.161883261656556,0.493465516259381,0.622206834920818
1F2V,A,rate~dist_active,dist_active,0.0329861633718134,0.00695987605518739,4.73947569040801,3.98007063742615e-06
1F2V,A,rate~wcnSC+RSA+dist_active,(Intercept),1.46486384565265,0.496432203648047,2.95078327894133,0.00353863791166884
1F2V,A,rate~wcnSC+RSA+dist_active,wcnSC,-0.980040846210623,0.300226688598486,-3.26433619471219,0.0012856727397741
1F2V,A,rate~wcnSC+RSA+dist_active,RSA,1.31262360561685,0.363112223279249,3.61492541827044,0.00037810935133921
1F2V,A,rate~wcnSC+RSA+dist_active,dist_active,0.0111536738879893,0.00621806544375766,1.79375305533115,0.0743263770245472
1F2V,A,rate~wcnSC+dist_active,(Intercept),2.88794436626104,0.311173350698488,9.2808216377736,2.38915951509914e-17
1F2V,A,rate~wcnSC+dist_active,wcnSC,-1.84877348018143,0.185149215221123,-9.9853163189131,2.11589190777748e-19
1F2V,A,rate~wcnSC+dist_active,dist_active,0.00703406720499634,0.00628924014819078,1.11842878300963,0.264686438466334
1F2V,A,rate~RSA+dist_active,(Intercept),-0.0985698543802909,0.133631156771613,-0.737626289868575,0.461580952791329
1F2V,A,rate~RSA+dist_active,RSA,2.26142048476041,0.222688840270147,10.1550687587983,6.65633427204253e-20
1F2V,A,rate~RSA+dist_active,dist_active,0.0190740108182309,0.00585778699793004,3.25618033311403,0.00132031325339911
1F2V,A,rate~RSA_mono,(Intercept),0.31219816057889,0.0787025012644687,3.9668137043039,0.000100364498303496
1F2V,A,rate~RSA_mono,RSA_mono,1.88219251042568,0.223058926215566,8.43809545019829,5.56227718378982e-15
1F2V,A,rate~wcnSC_mono,(Intercept),2.25882589651863,0.197236460200283,11.4523749525058,7.67478168307256e-24
1F2V,A,rate~wcnSC_mono,wcnSC_mono,-1.62598852497927,0.209948532151809,-7.74470060978352,4.19839079316057e-13
1F2V,A,rate~wcnSC_mono+RSA_mono,(Intercept),0.864145350831376,0.479946482315214,1.80050356169468,0.0732439935432064
1F2V,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-0.483263951756494,0.41454438293224,-1.16577131823177,0.245054897940919
1F2V,A,rate~wcnSC_mono+RSA_mono,RSA_mono,1.42699930210984,0.44959121676458,3.17399283815871,0.00173386842680613
1F2V,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),0.327122477836739,0.488186268336452,0.670077179662272,0.503562693968853
1F2V,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,-0.413788433988348,0.402878996885289,-1.02707869406795,0.305593764655406
1F2V,A,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,1.33180387397242,0.437224703637346,3.04603985752158,0.00262337017972552
1F2V,A,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,0.0230722184245116,0.00626074876576214,3.68521710225549,0.0002924654951165
1F2V,A,rate~wcnSC_mono+dist_active,(Intercept),1.59799522808266,0.258523230615224,6.18124423201664,3.35556497854076e-09
1F2V,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-1.47316617944398,0.207404206946853,-7.10287511102165,1.95119365293656e-11
1F2V,A,rate~wcnSC_mono+dist_active,dist_active,0.0241989233160183,0.00637415364946554,3.79641355492699,0.000193072543513791
1F2V,A,rate~RSA_mono+dist_active,(Intercept),-0.1514439245221,0.145680863421518,-1.03955949302625,0.29976320118413
1F2V,A,rate~RSA_mono+dist_active,RSA_mono,1.71946213992426,0.220724191120915,7.79009374184238,3.23213425009468e-13
1F2V,A,rate~RSA_mono+dist_active,dist_active,0.0233731197381842,0.00625472352086613,3.73687496501006,0.000241284823380233
1F6D,A,rate~RSA,(Intercept),0.186899767565188,0.070043983042875,2.66832009611424,0.0079640977260165
1F6D,A,rate~RSA,RSA,2.78797503069652,0.223343659319813,12.4828931306455,5.18542344649817e-30
1F6D,A,rate~wcnSC,(Intercept),3.48655536191301,0.203596902538733,17.1247957038527,1.22269797189808e-48
1F6D,A,rate~wcnSC,wcnSC,-2.16525728673539,0.160860473169713,-13.4604682186343,8.46307086019924e-34
1F6D,A,rate~wcnSC+RSA,(Intercept),2.26187158546798,0.346495866492716,6.52784579615044,2.24988810464933e-10
1F6D,A,rate~wcnSC+RSA,wcnSC,-1.42231252279466,0.233054284336005,-6.10292373232687,2.6740292047553e-09
1F6D,A,rate~wcnSC+RSA,RSA,1.36365131129537,0.315963802457581,4.31584662764792,2.052995872698e-05
1F6D,A,rate~dist_active,(Intercept),-0.832908203503159,0.120665203049813,-6.9026378976822,2.27889582730711e-11
1F6D,A,rate~dist_active,dist_active,0.103124110305391,0.00696844742825454,14.7987211451521,3.98322855439173e-39
1F6D,A,rate~wcnSC+RSA+dist_active,(Intercept),-0.27856667036396,0.415269456475113,-0.67080943715073,0.502769694972675
1F6D,A,rate~wcnSC+RSA+dist_active,wcnSC,-0.347351199223367,0.239738620597833,-1.448874605006,0.148238260410795
1F6D,A,rate~wcnSC+RSA+dist_active,RSA,1.54813780961802,0.28514623744776,5.42927665283202,1.03924596600954e-07
1F6D,A,rate~wcnSC+RSA+dist_active,dist_active,0.0732809097148196,0.00790730931418645,9.26748996442403,1.74135343092834e-18
1F6D,A,rate~wcnSC+dist_active,(Intercept),1.20892832271379,0.324076121659959,3.73038382624892,0.000221781037808415
1F6D,A,rate~wcnSC+dist_active,wcnSC,-1.23066211739296,0.182859492632546,-6.73009697049724,6.6298308877688e-11
1F6D,A,rate~wcnSC+dist_active,dist_active,0.0702837801508686,0.00819157932926804,8.58000360196094,2.80189170836729e-16
1F6D,A,rate~RSA+dist_active,(Intercept),-0.858847020570259,0.10991628751355,-7.81364654864629,6.05367244522164e-14
1F6D,A,rate~RSA+dist_active,RSA,1.82850815084338,0.209750926431626,8.71752121409308,1.03186563696477e-16
1F6D,A,rate~RSA+dist_active,dist_active,0.0788240036760126,0.00693064698039127,11.3732533050706,7.65335782291101e-26
1F6D,A,rate~RSA_mono,(Intercept),0.187011581205903,0.0735504280768401,2.54263076498382,0.0114155939785744
1F6D,A,rate~RSA_mono,RSA_mono,2.56602701718401,0.221151538927385,11.6030258239649,1.06416019025396e-26
1F6D,A,rate~wcnSC_mono,(Intercept),3.56997476011103,0.195536967866757,18.2572881182431,2.48268490620513e-53
1F6D,A,rate~wcnSC_mono,wcnSC_mono,-2.7398401518619,0.189391572183094,-14.4665368172411,8.61928523205985e-38
1F6D,A,rate~wcnSC_mono+RSA_mono,(Intercept),3.14548530583896,0.401126045951927,7.84163815235257,5.00405180550925e-14
1F6D,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-2.42187215481608,0.323540059256904,-7.48554030798707,5.44671358348755e-13
1F6D,A,rate~wcnSC_mono+RSA_mono,RSA_mono,0.426951342307273,0.352340863451123,1.21175653066565,0.226393772101107
1F6D,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),0.313386618257566,0.491358606847637,0.637796130748845,0.524009612521698
1F6D,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,-0.86397799618775,0.3458557371323,-2.49808779623411,0.0129294593141147
1F6D,A,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,0.982274755310305,0.327678705820833,2.99767649792717,0.00290830806765174
1F6D,A,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,0.0705806669513202,0.00817610166221265,8.63255740538571,1.93128323805769e-16
1F6D,A,rate~wcnSC_mono+dist_active,(Intercept),1.44542711652169,0.317798562455739,4.54824938587633,7.38415997954692e-06
1F6D,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-1.67352817892184,0.21842909235066,-7.66165422797804,1.68856708422589e-13
1F6D,A,rate~wcnSC_mono+dist_active,dist_active,0.0657690689554985,0.00810470629767339,8.11492317425231,7.61173774213891e-15
1F6D,A,rate~RSA_mono+dist_active,(Intercept),-0.882300319193353,0.111867247617622,-7.88702983208436,3.67106112409228e-14
1F6D,A,rate~RSA_mono+dist_active,RSA_mono,1.62144999847303,0.206181958412287,7.86417012894376,4.29149152299277e-14
1F6D,A,rate~RSA_mono+dist_active,dist_active,0.0812382191951531,0.00702493818390689,11.5642610751021,1.51468307882276e-26
1F7L,A,rate~RSA,(Intercept),0.486434716770521,0.109062553036575,4.46014423124123,1.90480354792175e-05
1F7L,A,rate~RSA,RSA,2.22408040337319,0.322830309678099,6.88931719450653,3.08327269293583e-10
1F7L,A,rate~wcnSC,(Intercept),3.32384620103291,0.264047555207094,12.5880589896998,1.9599701707338e-23
1F7L,A,rate~wcnSC,wcnSC,-2.21017116981331,0.243834814265249,-9.0642149541822,3.68584863362725e-15
1F7L,A,rate~wcnSC+RSA,(Intercept),3.27451214196061,0.572880860915916,5.7158693287909,8.74214648976882e-08
1F7L,A,rate~wcnSC+RSA,wcnSC,-2.1746513349838,0.440048385459751,-4.94184595794342,2.65466299631326e-06
1F7L,A,rate~wcnSC+RSA,RSA,0.0514074499689587,0.529151894062053,0.0971506490779569,0.922775872204999
1F7L,A,rate~dist_active,(Intercept),-0.541772021153515,0.204771489534818,-2.64573951375881,0.00928185446868071
1F7L,A,rate~dist_active,dist_active,0.116723466604736,0.0143252891663947,8.14807053797938,4.81247350254573e-13
1F7L,A,rate~wcnSC+RSA+dist_active,(Intercept),1.72915406133974,0.804337146037104,2.14978764795226,0.0336853499853219
1F7L,A,rate~wcnSC+RSA+dist_active,wcnSC,-1.4034463411419,0.517082829381954,-2.71416156444292,0.00767680609803551
1F7L,A,rate~wcnSC+RSA+dist_active,RSA,0.133853338536445,0.516532106284015,0.259138467692551,0.795995759020402
1F7L,A,rate~wcnSC+RSA+dist_active,dist_active,0.0539758347075135,0.0202264996892536,2.66857021910672,0.0087281896563699
1F7L,A,rate~wcnSC+dist_active,(Intercept),1.86612505347049,0.603819307254352,3.09053558084455,0.00250642249594342
1F7L,A,rate~wcnSC+dist_active,wcnSC,-1.50008042334184,0.356756917556075,-4.20476898841368,5.19523111643636e-05
1F7L,A,rate~wcnSC+dist_active,dist_active,0.0536623288459086,0.0201082309131763,2.66867478683792,0.00871569922989772
1F7L,A,rate~RSA+dist_active,(Intercept),-0.386579465958916,0.203688021442692,-1.8978998530244,0.0602163346214485
1F7L,A,rate~RSA+dist_active,RSA,1.14490032878779,0.367602986053769,3.11450225439771,0.00232614937963842
1F7L,A,rate~RSA+dist_active,dist_active,0.0846581062941502,0.0172306066551189,4.9132400262297,2.99546110826534e-06
1F7L,A,rate~RSA_mono,(Intercept),0.539741205755848,0.133097302419784,4.05523775420725,9.10629213747798e-05
1F7L,A,rate~RSA_mono,RSA_mono,1.56824785601519,0.338772089667467,4.62921209818246,9.64168676846491e-06
1F7L,A,rate~wcnSC_mono,(Intercept),2.79619217692325,0.293345944618487,9.53206351824587,2.96580811967193e-16
1F7L,A,rate~wcnSC_mono,wcnSC_mono,-2.73535438164098,0.434148207114914,-6.30050829834927,5.51792399439838e-09
1F7L,A,rate~wcnSC_mono+RSA_mono,(Intercept),4.1719243600458,0.850277647937105,4.90654360980497,3.08118036131672e-06
1F7L,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-4.26693575410795,0.988191353672556,-4.31792459856093,3.3558046278339e-05
1F7L,A,rate~wcnSC_mono+RSA_mono,RSA_mono,-1.2474259491818,0.724455171829048,-1.72188148789441,0.087779641998713
1F7L,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),1.482299233036,0.935298512739042,1.58484078916693,0.115772684593951
1F7L,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,-2.18735232819827,0.985215054317046,-2.22017753242164,0.0283845993027064
1F7L,A,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,-0.693011672725247,0.666009330223203,-1.04054348982318,0.300289269861508
1F7L,A,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,0.0874914017167812,0.0172176334065123,5.08149985837711,1.47895314432163e-06
1F7L,A,rate~wcnSC_mono+dist_active,(Intercept),0.64829343347709,0.482216257569406,1.34440393350649,0.181463720780844
1F7L,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-1.28955152851648,0.475767403374475,-2.71046633159413,0.0077482137054142
1F7L,A,rate~wcnSC_mono+dist_active,dist_active,0.0904263190086879,0.0169911409535389,5.32196862211623,5.13655032049636e-07
1F7L,A,rate~RSA_mono+dist_active,(Intercept),-0.546521837975828,0.202710761725181,-2.69606721086056,0.00806996320419432
1F7L,A,rate~RSA_mono+dist_active,RSA_mono,0.601949445924126,0.326951327931051,1.84109803050278,0.0681846706975153
1F7L,A,rate~RSA_mono+dist_active,dist_active,0.103370087343123,0.0159272390071826,6.49014479512157,2.25632764255839e-09
1F7U,A,rate~RSA,(Intercept),0.442032670469966,0.0314826202617337,14.0405298795045,5.85238671651466e-39
1F7U,A,rate~RSA,RSA,1.1529510872758,0.0987341470598926,11.6773286811949,1.50274693571695e-28
1F7U,A,rate~wcnSC,(Intercept),1.88868879213791,0.0929383700549159,20.3219487389537,2.34688440506269e-70
1F7U,A,rate~wcnSC,wcnSC,-1.04391790492301,0.0800802293403215,-13.0359005402771,2.10083784629748e-34
1F7U,A,rate~wcnSC+RSA,(Intercept),1.49242123301777,0.182881191260698,8.16060537844115,1.94853563384641e-15
1F7U,A,rate~wcnSC+RSA,wcnSC,-0.775925959336929,0.13318325858547,-5.82600221362644,9.24357807868426e-09
1F7U,A,rate~wcnSC+RSA,RSA,0.403455647119239,0.160605724774453,2.51208758396273,0.0122619590821552
1F7U,A,rate~dist_active,(Intercept),0.0440326098099075,0.0457250834208753,0.962985882488405,0.335939977138608
1F7U,A,rate~dist_active,dist_active,0.0224988492728053,0.00139096239397995,16.175023401193,3.69841830083404e-49
1F7U,A,rate~wcnSC+RSA+dist_active,(Intercept),0.18399853672994,0.186487422922138,0.986653865696687,0.324208735735404
1F7U,A,rate~wcnSC+RSA+dist_active,wcnSC,-0.182304073896417,0.124343476013149,-1.46613300304665,0.143134189287836
1F7U,A,rate~wcnSC+RSA+dist_active,RSA,0.725389521386674,0.14243876602064,5.09264115136718,4.73006279424761e-07
1F7U,A,rate~wcnSC+RSA+dist_active,dist_active,0.0190505137261088,0.00139593291185677,13.6471556507463,3.85917852452424e-37
1F7U,A,rate~wcnSC+dist_active,(Intercept),0.957785012618215,0.110338624075511,8.68041468382593,3.67822618243136e-17
1F7U,A,rate~wcnSC+dist_active,wcnSC,-0.687608711634823,0.076475041179219,-8.99128265944197,3.13574538141197e-18
1F7U,A,rate~wcnSC+dist_active,dist_active,0.0178731681660212,0.0014048311737958,12.7226448981258,5.13948339859134e-33
1F7U,A,rate~RSA+dist_active,(Intercept),-0.0817627194389819,0.0438584273675882,-1.86424193356749,0.0627734315030028
1F7U,A,rate~RSA+dist_active,RSA,0.89203317464183,0.0859290087276049,10.3810481215904,2.43978822754343e-23
1F7U,A,rate~RSA+dist_active,dist_active,0.0197664636906365,0.00130897946384708,15.1006675326617,6.19076520343393e-44
1F7U,A,rate~RSA_mono,(Intercept),0.442032670469966,0.0314826202617337,14.0405298795045,5.85238671651466e-39
1F7U,A,rate~RSA_mono,RSA_mono,1.1529510872758,0.0987341470598926,11.6773286811949,1.50274693571695e-28
1F7U,A,rate~wcnSC_mono,(Intercept),1.88868879213791,0.0929383700549159,20.3219487389537,2.34688440506269e-70
1F7U,A,rate~wcnSC_mono,wcnSC_mono,-1.04391790492301,0.0800802293403215,-13.0359005402771,2.10083784629748e-34
1F7U,A,rate~wcnSC_mono+RSA_mono,(Intercept),1.49242123301777,0.182881191260698,8.16060537844115,1.94853563384641e-15
1F7U,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-0.775925959336929,0.13318325858547,-5.82600221362644,9.24357807868426e-09
1F7U,A,rate~wcnSC_mono+RSA_mono,RSA_mono,0.403455647119239,0.160605724774453,2.51208758396273,0.0122619590821552
1F7U,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),0.18399853672994,0.186487422922138,0.986653865696687,0.324208735735404
1F7U,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,-0.182304073896417,0.124343476013149,-1.46613300304665,0.143134189287836
1F7U,A,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,0.725389521386674,0.14243876602064,5.09264115136718,4.73006279424761e-07
1F7U,A,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,0.0190505137261088,0.00139593291185677,13.6471556507463,3.85917852452424e-37
1F7U,A,rate~wcnSC_mono+dist_active,(Intercept),0.957785012618215,0.110338624075511,8.68041468382593,3.67822618243136e-17
1F7U,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-0.687608711634823,0.076475041179219,-8.99128265944197,3.13574538141197e-18
1F7U,A,rate~wcnSC_mono+dist_active,dist_active,0.0178731681660212,0.0014048311737958,12.7226448981258,5.13948339859134e-33
1F7U,A,rate~RSA_mono+dist_active,(Intercept),-0.0817627194389819,0.0438584273675882,-1.86424193356749,0.0627734315030028
1F7U,A,rate~RSA_mono+dist_active,RSA_mono,0.89203317464183,0.0859290087276049,10.3810481215904,2.43978822754343e-23
1F7U,A,rate~RSA_mono+dist_active,dist_active,0.0197664636906365,0.00130897946384708,15.1006675326617,6.19076520343393e-44
1F8M,A,rate~RSA,(Intercept),0.22799198007056,0.0387671006243584,5.88106864838138,8.26074011372129e-09
1F8M,A,rate~RSA,RSA,2.89892874298699,0.162447756497312,17.8452987316876,1.44981367342704e-53
1F8M,A,rate~wcnSC,(Intercept),2.77810504588713,0.152943618965206,18.1642429065258,5.5235403693967e-55
1F8M,A,rate~wcnSC,wcnSC,-1.02447902640664,0.0723160449508001,-14.1666904917662,1.37351934585608e-37
1F8M,A,rate~wcnSC+RSA,(Intercept),1.06983740688936,0.22133249077267,4.83362114235722,1.87777661122903e-06
1F8M,A,rate~wcnSC+RSA,wcnSC,-0.361569650092169,0.0936389138515636,-3.86131828339369,0.000130372094467747
1F8M,A,rate~wcnSC+RSA,RSA,2.2642141764883,0.229287979579561,9.87497984255492,7.73983883507211e-21
1F8M,A,rate~dist_active,(Intercept),0.0631442567709898,0.0830182777830134,0.7606066815314,0.447313792969153
1F8M,A,rate~dist_active,dist_active,0.0295362855026882,0.00366031704823689,8.06932435454338,7.30989600479093e-15
1F8M,A,rate~wcnSC+RSA+dist_active,(Intercept),0.855365140514548,0.242113335230633,3.53291213678809,0.000456278189180779
1F8M,A,rate~wcnSC+RSA+dist_active,wcnSC,-0.320185045810961,0.0952296022189134,-3.36224281473864,0.000843445349327339
1F8M,A,rate~wcnSC+RSA+dist_active,RSA,2.17920209396755,0.231754792324022,9.40305083711386,3.38726333025897e-19
1F8M,A,rate~wcnSC+RSA+dist_active,dist_active,0.0069886440761044,0.00326521561483714,2.14033157392364,0.032899271314612
1F8M,A,rate~wcnSC+dist_active,(Intercept),2.28971787563465,0.206490370761601,11.0887392336478,2.90808860123301e-25
1F8M,A,rate~wcnSC+dist_active,wcnSC,-0.908304586983523,0.0788663510889695,-11.5170104162529,6.85144923819982e-27
1F8M,A,rate~wcnSC+dist_active,dist_active,0.0122506522975268,0.00353299444645861,3.46749831713053,0.000579008401670705
